laus_code,state_fips,county_fips,name,year,labor_force,employed,unemployment_level,unemployment_rate
CN5116100000000,51,161,"Roanoke County, VA",2018,"48,833","47,504","1,329",2.7
CN5116300000000,51,163,"Rockbridge County, VA",2018,"10,514","10,199",315,3
CN5116500000000,51,165,"Rockingham County, VA",2018,"40,737","39,658","1,079",2.6
CN5116700000000,51,167,"Russell County, VA",2018,"11,205","10,727",478,4.3
CN5116900000000,51,169,"Scott County, VA",2018,"9,250","8,951",299,3.2
CN5117100000000,51,171,"Shenandoah County, VA",2018,"22,092","21,465",627,2.8
CN5117300000000,51,173,"Smyth County, VA",2018,"13,714","13,169",545,4
CN5117500000000,51,175,"Southampton County, VA",2018,"9,024","8,772",252,2.8
CN5117700000000,51,177,"Spotsylvania County, VA",2018,"66,032","64,026","2,006",3
CN5117900000000,51,179,"Stafford County, VA",2018,"70,084","68,014","2,070",3
CN5118100000000,51,181,"Surry County, VA",2018,"3,716","3,587",129,3.5
CN5118300000000,51,183,"Sussex County, VA",2018,"3,822","3,635",187,4.9
CN5118500000000,51,185,"Tazewell County, VA",2018,"15,905","15,207",698,4.4
CN5118700000000,51,187,"Warren County, VA",2018,"20,094","19,479",615,3.1
CN5119100000000,51,191,"Washington County, VA",2018,"26,683","25,785",898,3.4
CN5119300000000,51,193,"Westmoreland County, VA",2018,"9,367","9,026",341,3.6
CN5119500000000,51,195,"Wise County, VA",2018,"13,198","12,542",656,5
CN5119700000000,51,197,"Wythe County, VA",2018,"13,694","13,186",508,3.7
CN5119900000000,51,199,"York County, VA",2018,"32,590","31,681",909,2.8
CN5151000000000,51,510,"Alexandria city, VA",2018,"100,409","98,154","2,255",2.2
CN5152000000000,51,520,"Bristol city, VA",2018,"7,316","7,045",271,3.7
CN5153000000000,51,530,"Buena Vista city, VA",2018,"3,347","3,243",104,3.1
CN5154000000000,51,540,"Charlottesville city, VA",2018,"26,014","25,352",662,2.5
CN5155000000000,51,550,"Chesapeake city, VA",2018,"121,125","117,440","3,685",3
CN5157000000000,51,570,"Colonial Heights city, VA",2018,"8,779","8,490",289,3.3
CN5158000000000,51,580,"Covington city, VA",2018,"2,401","2,290",111,4.6
CN5159000000000,51,590,"Danville city, VA",2018,"19,579","18,590",989,5.1
CN5159500000000,51,595,"Emporia city, VA",2018,"2,342","2,231",111,4.7
CN5160000000000,51,600,"Fairfax city, VA",2018,"13,113","12,813",300,2.3
CN5161000000000,51,610,"Falls Church city, VA",2018,"8,436","8,255",181,2.1
CN5162000000000,51,620,"Franklin city, VA",2018,"3,587","3,430",157,4.4
CN5163000000000,51,630,"Fredericksburg city, VA",2018,"13,690","13,214",476,3.5
CN5164000000000,51,640,"Galax city, VA",2018,"2,946","2,844",102,3.5
CN5165000000000,51,650,"Hampton city, VA",2018,"64,378","61,782","2,596",4
CN5166000000000,51,660,"Harrisonburg city, VA",2018,"24,736","23,879",857,3.5
CN5167000000000,51,670,"Hopewell city, VA",2018,"9,703","9,240",463,4.8
CN5167800000000,51,678,"Lexington city, VA",2018,"2,074","1,977",97,4.7
CN5168000000000,51,680,"Lynchburg city, VA",2018,"35,927","34,490","1,437",4
CN5168300000000,51,683,"Manassas city, VA",2018,"21,856","21,271",585,2.7
CN5168500000000,51,685,"Manassas Park city, VA",2018,"8,944","8,702",242,2.7
CN5169000000000,51,690,"Martinsville city, VA",2018,"5,456","5,203",253,4.6
CN5170000000000,51,700,"Newport News city, VA",2018,"88,872","85,665","3,207",3.6
CN5171000000000,51,710,"Norfolk city, VA",2018,"111,524","107,496","4,028",3.6
CN5172000000000,51,720,"Norton city, VA",2018,"1,659","1,594",65,3.9
CN5173000000000,51,730,"Petersburg city, VA",2018,"13,120","12,322",798,6.1
CN5173500000000,51,735,"Poquoson city, VA",2018,"6,288","6,119",169,2.7
CN5174000000000,51,740,"Portsmouth city, VA",2018,"44,095","42,303","1,792",4.1
CN5175000000000,51,750,"Radford city, VA",2018,"8,301","7,993",308,3.7
CN5176000000000,51,760,"Richmond city, VA",2018,"117,259","113,125","4,134",3.5
CN5177000000000,51,770,"Roanoke city, VA",2018,"48,774","47,199","1,575",3.2
CN5177500000000,51,775,"Salem city, VA",2018,"12,993","12,610",383,2.9
CN5179000000000,51,790,"Staunton city, VA",2018,"11,920","11,578",342,2.9
CN5180000000000,51,800,"Suffolk city, VA",2018,"44,014","42,595","1,419",3.2
CN5181000000000,51,810,"Virginia Beach city, VA",2018,"232,342","225,695","6,647",2.9
CN5182000000000,51,820,"Waynesboro city, VA",2018,"10,461","10,123",338,3.2
CN5183000000000,51,830,"Williamsburg city, VA",2018,"6,729","6,458",271,4
CN5184000000000,51,840,"Winchester city, VA",2018,"14,588","14,161",427,2.9
CN5300100000000,53,1,"Adams County, WA",2018,"9,479","8,968",511,5.4
CN5300300000000,53,3,"Asotin County, WA",2018,"10,153","9,711",442,4.4
CN5300500000000,53,5,"Benton County, WA",2018,"99,084","93,924","5,160",5.2
CN5300700000000,53,7,"Chelan County, WA",2018,"45,580","43,517","2,063",4.5
CN5300900000000,53,9,"Clallam County, WA",2018,"28,030","26,240","1,790",6.4
CN5301100000000,53,11,"Clark County, WA",2018,"230,353","219,230","11,123",4.8
CN5301300000000,53,13,"Columbia County, WA",2018,"1,789","1,689",100,5.6
CN5301500000000,53,15,"Cowlitz County, WA",2018,"45,923","43,194","2,729",5.9
CN5301700000000,53,17,"Douglas County, WA",2018,"21,603","20,452","1,151",5.3
CN5301900000000,53,19,"Ferry County, WA",2018,"2,488","2,196",292,11.7
CN5302100000000,53,21,"Franklin County, WA",2018,"41,496","38,981","2,515",6.1
CN5302300000000,53,23,"Garfield County, WA",2018,901,849,52,5.8
CN5302500000000,53,25,"Grant County, WA",2018,"46,386","43,492","2,894",6.2
CN5302700000000,53,27,"Grays Harbor County, WA",2018,"28,109","26,217","1,892",6.7
CN5302900000000,53,29,"Island County, WA",2018,"34,628","32,818","1,810",5.2
CN5303100000000,53,31,"Jefferson County, WA",2018,"12,156","11,448",708,5.8
CN5303300000000,53,33,"King County, WA",2018,"1,258,687","1,215,220","43,467",3.5
CN5303500000000,53,35,"Kitsap County, WA",2018,"122,885","117,172","5,713",4.6
CN5303700000000,53,37,"Kittitas County, WA",2018,"22,541","21,351","1,190",5.3
CN5303900000000,53,39,"Klickitat County, WA",2018,"10,076","9,503",573,5.7
CN5304100000000,53,41,"Lewis County, WA",2018,"33,752","31,630","2,122",6.3
CN5304300000000,53,43,"Lincoln County, WA",2018,"5,069","4,823",246,4.9
CN5304500000000,53,45,"Mason County, WA",2018,"24,274","22,743","1,531",6.3
CN5304700000000,53,47,"Okanogan County, WA",2018,"20,808","19,477","1,331",6.4
CN5304900000000,53,49,"Pacific County, WA",2018,"8,403","7,825",578,6.9
CN5305100000000,53,51,"Pend Oreille County, WA",2018,"4,812","4,467",345,7.2
CN5305300000000,53,53,"Pierce County, WA",2018,"424,137","402,190","21,947",5.2
CN5305500000000,53,55,"San Juan County, WA",2018,"8,160","7,839",321,3.9
CN5305700000000,53,57,"Skagit County, WA",2018,"60,278","57,152","3,126",5.2
CN5305900000000,53,59,"Skamania County, WA",2018,"5,335","5,036",299,5.6
CN5306100000000,53,61,"Snohomish County, WA",2018,"430,470","414,289","16,181",3.8
CN5306300000000,53,63,"Spokane County, WA",2018,"244,056","231,302","12,754",5.2
CN5306500000000,53,65,"Stevens County, WA",2018,"18,379","17,070","1,309",7.1
CN5306700000000,53,67,"Thurston County, WA",2018,"137,697","131,144","6,553",4.8
CN5306900000000,53,69,"Wahkiakum County, WA",2018,"1,317","1,231",86,6.5
CN5307100000000,53,71,"Walla Walla County, WA",2018,"29,270","27,887","1,383",4.7
CN5307300000000,53,73,"Whatcom County, WA",2018,"111,670","106,375","5,295",4.7
CN5307500000000,53,75,"Whitman County, WA",2018,"23,685","22,660","1,025",4.3
CN5307700000000,53,77,"Yakima County, WA",2018,"129,176","120,986","8,190",6.3
CN5400100000000,54,1,"Barbour County, WV",2018,"6,816","6,407",409,6
CN5400300000000,54,3,"Berkeley County, WV",2018,"56,576","54,264","2,312",4.1
CN5400500000000,54,5,"Boone County, WV",2018,"7,452","6,994",458,6.1
CN5400700000000,54,7,"Braxton County, WV",2018,"5,085","4,727",358,7
CN5400900000000,54,9,"Brooke County, WV",2018,"9,822","9,219",603,6.1
CN5401100000000,54,11,"Cabell County, WV",2018,"41,287","39,332","1,955",4.7
CN5401300000000,54,13,"Calhoun County, WV",2018,"2,417","2,165",252,10.4
CN5401500000000,54,15,"Clay County, WV",2018,"3,113","2,850",263,8.4
CN5401700000000,54,17,"Doddridge County, WV",2018,"3,968","3,810",158,4
CN5401900000000,54,19,"Fayette County, WV",2018,"15,785","14,770","1,015",6.4
CN5402100000000,54,21,"Gilmer County, WV",2018,"2,379","2,229",150,6.3
CN5402300000000,54,23,"Grant County, WV",2018,"5,799","5,470",329,5.7
CN5402500000000,54,25,"Greenbrier County, WV",2018,"15,611","14,811",800,5.1
CN5402700000000,54,27,"Hampshire County, WV",2018,"10,509","10,063",446,4.2
CN5402900000000,54,29,"Hancock County, WV",2018,"12,846","12,088",758,5.9
CN5403100000000,54,31,"Hardy County, WV",2018,"5,738","5,420",318,5.5
CN5403300000000,54,33,"Harrison County, WV",2018,"34,132","32,590","1,542",4.5
CN5403500000000,54,35,"Jackson County, WV",2018,"16,374","15,725",649,4
CN5403700000000,54,37,"Jefferson County, WV",2018,"29,579","28,596",983,3.3
CN5403900000000,54,39,"Kanawha County, WV",2018,"82,263","78,000","4,263",5.2
CN5404100000000,54,41,"Lewis County, WV",2018,"6,560","6,187",373,5.7
CN5404300000000,54,43,"Lincoln County, WV",2018,"7,112","6,618",494,6.9
CN5404500000000,54,45,"Logan County, WV",2018,"10,624","9,878",746,7
CN5404700000000,54,47,"McDowell County, WV",2018,"4,470","4,048",422,9.4
CN5404900000000,54,49,"Marion County, WV",2018,"25,169","23,730","1,439",5.7
CN5405100000000,54,51,"Marshall County, WV",2018,"14,237","13,413",824,5.8
CN5405300000000,54,53,"Mason County, WV",2018,"9,832","9,139",693,7
CN5405500000000,54,55,"Mercer County, WV",2018,"20,928","19,608","1,320",6.3
CN5405700000000,54,57,"Mineral County, WV",2018,"12,262","11,586",676,5.5
CN5405900000000,54,59,"Mingo County, WV",2018,"6,881","6,361",520,7.6
CN5406100000000,54,61,"Monongalia County, WV",2018,"53,305","51,127","2,178",4.1
CN5406300000000,54,63,"Monroe County, WV",2018,"5,777","5,500",277,4.8
CN5406500000000,54,65,"Morgan County, WV",2018,"7,943","7,602",341,4.3
CN5406700000000,54,67,"Nicholas County, WV",2018,"9,309","8,709",600,6.4
CN5406900000000,54,69,"Ohio County, WV",2018,"21,331","20,349",982,4.6
CN5407100000000,54,71,"Pendleton County, WV",2018,"3,501","3,369",132,3.8
CN5407300000000,54,73,"Pleasants County, WV",2018,"2,750","2,574",176,6.4
CN5407500000000,54,75,"Pocahontas County, WV",2018,"3,768","3,533",235,6.2
CN5407700000000,54,77,"Preston County, WV",2018,"15,341","14,539",802,5.2
CN5407900000000,54,79,"Putnam County, WV",2018,"26,118","24,829","1,289",4.9
CN5408100000000,54,81,"Raleigh County, WV",2018,"29,465","27,908","1,557",5.3
CN5408300000000,54,83,"Randolph County, WV",2018,"11,987","11,324",663,5.5
CN5408500000000,54,85,"Ritchie County, WV",2018,"4,326","4,096",230,5.3
CN5408700000000,54,87,"Roane County, WV",2018,"4,924","4,535",389,7.9
CN5408900000000,54,89,"Summers County, WV",2018,"4,198","3,940",258,6.1
CN5409100000000,54,91,"Taylor County, WV",2018,"7,794","7,417",377,4.8
CN5409300000000,54,93,"Tucker County, WV",2018,"3,327","3,145",182,5.5
CN5409500000000,54,95,"Tyler County, WV",2018,"3,072","2,846",226,7.4
CN5409700000000,54,97,"Upshur County, WV",2018,"9,373","8,836",537,5.7
CN5409900000000,54,99,"Wayne County, WV",2018,"15,503","14,572",931,6
CN5410100000000,54,101,"Webster County, WV",2018,"3,175","2,974",201,6.3
CN5410300000000,54,103,"Wetzel County, WV",2018,"6,548","6,075",473,7.2
CN5410500000000,54,105,"Wirt County, WV",2018,"2,171","2,018",153,7
CN5410700000000,54,107,"Wood County, WV",2018,"35,936","33,962","1,974",5.5
CN5410900000000,54,109,"Wyoming County, WV",2018,"6,783","6,304",479,7.1
CN5500100000000,55,1,"Adams County, WI",2018,"8,209","7,822",387,4.7
CN5500300000000,55,3,"Ashland County, WI",2018,"7,910","7,572",338,4.3
CN5500500000000,55,5,"Barron County, WI",2018,"25,058","24,210",848,3.4
CN5500700000000,55,7,"Bayfield County, WI",2018,"7,612","7,239",373,4.9
CN5500900000000,55,9,"Brown County, WI",2018,"143,673","139,748","3,925",2.7
CN5501100000000,55,11,"Buffalo County, WI",2018,"6,652","6,423",229,3.4
CN5501300000000,55,13,"Burnett County, WI",2018,"7,332","6,993",339,4.6
CN5501500000000,55,15,"Calumet County, WI",2018,"27,919","27,204",715,2.6
CN5501700000000,55,17,"Chippewa County, WI",2018,"33,580","32,477","1,103",3.3
CN5501900000000,55,19,"Clark County, WI",2018,"18,169","17,645",524,2.9
CN5502100000000,55,21,"Columbia County, WI",2018,"31,806","30,950",856,2.7
CN5502300000000,55,23,"Crawford County, WI",2018,"7,874","7,583",291,3.7
CN5502500000000,55,25,"Dane County, WI",2018,"320,589","313,451","7,138",2.2
CN5502700000000,55,27,"Dodge County, WI",2018,"48,227","46,962","1,265",2.6
CN5502900000000,55,29,"Door County, WI",2018,"15,499","14,940",559,3.6
CN5503100000000,55,31,"Douglas County, WI",2018,"23,315","22,387",928,4
CN5503300000000,55,33,"Dunn County, WI",2018,"24,449","23,703",746,3.1
CN5503500000000,55,35,"Eau Claire County, WI",2018,"59,280","57,735","1,545",2.6
CN5503700000000,55,37,"Florence County, WI",2018,"2,274","2,186",88,3.9
CN5503900000000,55,39,"Fond du Lac County, WI",2018,"57,658","56,139","1,519",2.6
CN5504100000000,55,41,"Forest County, WI",2018,"3,998","3,806",192,4.8
CN5504300000000,55,43,"Grant County, WI",2018,"28,492","27,682",810,2.8
CN5504500000000,55,45,"Green County, WI",2018,"21,282","20,739",543,2.6
CN5504700000000,55,47,"Green Lake County, WI",2018,"9,773","9,448",325,3.3
CN5504900000000,55,49,"Iowa County, WI",2018,"13,933","13,570",363,2.6
CN5505100000000,55,51,"Iron County, WI",2018,"2,584","2,434",150,5.8
CN5505300000000,55,53,"Jackson County, WI",2018,"10,679","10,347",332,3.1
CN5505500000000,55,55,"Jefferson County, WI",2018,"46,319","44,991","1,328",2.9
CN5505700000000,55,57,"Juneau County, WI",2018,"13,567","13,151",416,3.1
CN5505900000000,55,59,"Kenosha County, WI",2018,"89,687","86,523","3,164",3.5
CN5506100000000,55,61,"Kewaunee County, WI",2018,"11,370","11,043",327,2.9
CN5506300000000,55,63,"La Crosse County, WI",2018,"67,261","65,495","1,766",2.6
CN5506500000000,55,65,"Lafayette County, WI",2018,"10,286","10,050",236,2.3
CN5506700000000,55,67,"Langlade County, WI",2018,"9,522","9,145",377,4
CN5506900000000,55,69,"Lincoln County, WI",2018,"15,363","14,877",486,3.2
CN5507100000000,55,71,"Manitowoc County, WI",2018,"41,426","40,138","1,288",3.1
CN5507300000000,55,73,"Marathon County, WI",2018,"74,073","72,098","1,975",2.7
CN5507500000000,55,75,"Marinette County, WI",2018,"19,716","18,925",791,4
CN5507700000000,55,77,"Marquette County, WI",2018,"7,738","7,464",274,3.5
CN5507800000000,55,78,"Menominee County, WI",2018,"1,619","1,527",92,5.7
CN5507900000000,55,79,"Milwaukee County, WI",2018,"472,701","455,544","17,157",3.6
CN5508100000000,55,81,"Monroe County, WI",2018,"23,664","23,020",644,2.7
CN5508300000000,55,83,"Oconto County, WI",2018,"20,868","20,179",689,3.3
CN5508500000000,55,85,"Oneida County, WI",2018,"18,233","17,578",655,3.6
CN5508700000000,55,87,"Outagamie County, WI",2018,"103,628","100,730","2,898",2.8
CN5508900000000,55,89,"Ozaukee County, WI",2018,"49,109","47,869","1,240",2.5
CN5509100000000,55,91,"Pepin County, WI",2018,"4,252","4,113",139,3.3
CN5509300000000,55,93,"Pierce County, WI",2018,"25,310","24,503",807,3.2
CN5509500000000,55,95,"Polk County, WI",2018,"24,691","23,775",916,3.7
CN5509700000000,55,97,"Portage County, WI",2018,"39,282","38,102","1,180",3
CN5509900000000,55,99,"Price County, WI",2018,"6,673","6,426",247,3.7
CN5510100000000,55,101,"Racine County, WI",2018,"99,570","95,970","3,600",3.6
CN5510300000000,55,103,"Richland County, WI",2018,"9,333","9,084",249,2.7
CN5510500000000,55,105,"Rock County, WI",2018,"85,397","82,631","2,766",3.2
CN5510700000000,55,107,"Rusk County, WI",2018,"6,994","6,715",279,4
CN5510900000000,55,109,"St. Croix County, WI",2018,"50,379","48,851","1,528",3
CN5511100000000,55,111,"Sauk County, WI",2018,"35,680","34,765",915,2.6
CN5511300000000,55,113,"Sawyer County, WI",2018,"8,004","7,659",345,4.3
CN5511500000000,55,115,"Shawano County, WI",2018,"21,599","20,948",651,3
CN5511700000000,55,117,"Sheboygan County, WI",2018,"62,903","61,332","1,571",2.5
CN5511900000000,55,119,"Taylor County, WI",2018,"11,091","10,745",346,3.1
CN5512100000000,55,121,"Trempealeau County, WI",2018,"16,424","15,955",469,2.9
CN5512300000000,55,123,"Vernon County, WI",2018,"15,559","15,111",448,2.9
CN5512500000000,55,125,"Vilas County, WI",2018,"10,182","9,780",402,3.9
CN5512700000000,55,127,"Walworth County, WI",2018,"58,515","56,807","1,708",2.9
CN5512900000000,55,129,"Washburn County, WI",2018,"7,944","7,636",308,3.9
CN5513100000000,55,131,"Washington County, WI",2018,"77,606","75,630","1,976",2.5
CN5513300000000,55,133,"Waukesha County, WI",2018,"225,432","219,447","5,985",2.7
CN5513500000000,55,135,"Waupaca County, WI",2018,"26,377","25,597",780,3
CN5513700000000,55,137,"Waushara County, WI",2018,"11,675","11,269",406,3.5
CN5513900000000,55,139,"Winnebago County, WI",2018,"92,956","90,432","2,524",2.7
CN5514100000000,55,141,"Wood County, WI",2018,"35,497","34,270","1,227",3.5
CN5600100000000,56,1,"Albany County, WY",2018,"20,307","19,639",668,3.3
CN5600300000000,56,3,"Big Horn County, WY",2018,"5,257","5,011",246,4.7
CN5600500000000,56,5,"Campbell County, WY",2018,"22,821","21,883",938,4.1
CN5600700000000,56,7,"Carbon County, WY",2018,"7,786","7,491",295,3.8
CN5600900000000,56,9,"Converse County, WY",2018,"7,554","7,276",278,3.7
CN5601100000000,56,11,"Crook County, WY",2018,"3,696","3,577",119,3.2
CN5601300000000,56,13,"Fremont County, WY",2018,"18,865","17,880",985,5.2
CN5601500000000,56,15,"Goshen County, WY",2018,"6,830","6,604",226,3.3
CN5601700000000,56,17,"Hot Springs County, WY",2018,"2,208","2,126",82,3.7
CN5601900000000,56,19,"Johnson County, WY",2018,"4,211","4,043",168,4
CN5602100000000,56,21,"Laramie County, WY",2018,"47,682","45,835","1,847",3.9
CN5602300000000,56,23,"Lincoln County, WY",2018,"8,711","8,379",332,3.8
CN5602500000000,56,25,"Natrona County, WY",2018,"39,059","37,246","1,813",4.6
CN5602700000000,56,27,"Niobrara County, WY",2018,"1,275","1,239",36,2.8
CN5602900000000,56,29,"Park County, WY",2018,"15,567","14,886",681,4.4
CN5603100000000,56,31,"Platte County, WY",2018,"4,680","4,502",178,3.8
CN5603300000000,56,33,"Sheridan County, WY",2018,"15,593","14,962",631,4
CN5603500000000,56,35,"Sublette County, WY",2018,"4,264","4,085",179,4.2
CN5603700000000,56,37,"Sweetwater County, WY",2018,"21,150","20,254",896,4.2
CN5603900000000,56,39,"Teton County, WY",2018,"15,340","14,876",464,3
CN5604100000000,56,41,"Uinta County, WY",2018,"8,931","8,541",390,4.4
CN5604300000000,56,43,"Washakie County, WY",2018,"4,058","3,886",172,4.2
CN5604500000000,56,45,"Weston County, WY",2018,"3,731","3,600",131,3.5
CN7200100000000,72,1,"Adjuntas Municipio, PR",2018,"4,017","3,464",553,13.8
CN7200300000000,72,3,"Aguada Municipio, PR",2018,"11,801","10,480","1,321",11.2
CN7200500000000,72,5,"Aguadilla Municipio, PR",2018,"14,717","12,897","1,820",12.4
CN7200700000000,72,7,"Aguas Buenas Municipio, PR",2018,"6,477","5,825",652,10.1
CN7200900000000,72,9,"Aibonito Municipio, PR",2018,"6,453","5,684",769,11.9
